,0
0,3.6945571881345263
1,1.0
2,1.0
3,4.694557188134526
4,1.0
5,0.0
6,7.3891143762690525
7,1.0
8,0.0
9,10.13911437626906
10,3.6945571881345263
11,6.444557188134534
12,3.6945571881345263
13,0.0
14,3.6945571881345263
15,7.3891143762690525
16,0.0
17,3.6945571881345263
18,1.0
19,1.0
20,4.694557188134526
21,3.6945571881345263
22,1.0
23,12.694557188134526
24,2.0
25,10.13911437626906
26,0.0
27,1.0
28,1.0
29,7.444557188134534
30,1.0
31,16.75705718813453
32,0.0
33,1.0
34,7.444557188134534
35,4.694557188134526
36,4.694557188134526
37,2.0
38,7.889114376269049
39,7.444557188134534
40,0.0
41,0.0
42,0.0
43,4.694557188134526
44,4.694557188134526
45,10.13911437626906
46,3.6945571881345263
47,6.639114376269051
48,3.6945571881345263
49,3.6945571881345263
50,6.444557188134534
51,1.0
52,2.9445571881345245
53,4.694557188134526
54,3.9445571881345245
55,2.0
56,3.6945571881345263
57,0.0
58,1.0
59,7.3891143762690525
60,1.0
61,10.562500000000002
62,7.889114376269049
63,1.0
64,1.0
65,3.9445571881345245
66,6.444557188134534
67,2.9445571881345245
68,1.0
69,3.6945571881345263
70,3.9445571881345245
71,10.13911437626906
72,1.0
73,3.6945571881345263
74,1.0
75,4.194557188134523
76,1.0
77,1.0
78,3.9445571881345245
79,6.444557188134534
80,3.6945571881345263
81,1.0
82,7.444557188134534
83,2.9445571881345245
84,0.0
85,1.0
86,1.0
87,6.639114376269051
88,6.444557188134534
89,1.0
90,7.3891143762690525
91,2.0
92,1.0
93,6.639114376269051
94,0.0
95,1.0
96,2.0
97,3.6945571881345263
98,0.0
99,1.0
