,0
0,23.889114376269063
1,18.00705718813453
2,13.062500000000004
3,16.444557188134528
4,21.694557188134524
5,29.0
6,10.0
7,30.507057188134564
8,16.694557188134524
9,7.694557188134526
10,36.25705718813455
11,14.507057188134521
12,7.139114376269047
13,19.13911437626906
14,20.194557188134524
15,11.944557188134524
16,31.507057188134556
17,11.63911437626905
18,14.507057188134521
19,48.156249999999964
20,49.711692811865476
21,3.9445571881345245
22,42.94455718813454
23,50.024192811865476
24,27.625000000000025
25,17.94455718813454
26,4.0
27,25.124999999999993
28,7.3891143762690525
29,27.774192811865476
30,2.9445571881345245
31,7.889114376269049
32,17.257057188134524
33,13.507057188134526
34,23.25
35,26.5625
36,21.25705718813454
37,8.444557188134528
38,18.96169281186547
39,62.0625
40,0.0
41,23.507057188134535
42,11.0625
43,22.88911437626905
44,75.625
45,7.444557188134528
46,13.889114376269063
47,10.444557188134535
48,15.562499999999996
49,10.639114376269056
50,9.0
51,9.0
52,23.40625
53,40.774192811865476
54,10.0
55,27.65625
56,3.6945571881345263
57,5.194557188134523
58,35.50705718813455
59,37.12500000000003
60,11.562500000000002
61,9.38911437626906
62,27.19455718813454
63,21.25
64,10.0625
65,11.63911437626905
66,0.0
67,1.0
68,16.38911437626905
69,32.69455718813453
70,11.194557188134537
71,21.507057188134528
72,21.75705718813454
73,7.694557188134526
74,6.639114376269051
75,14.562500000000002
76,10.13911437626906
77,26.694557188134535
78,7.444557188134534
79,31.062499999999993
80,44.25705718813457
81,11.944557188134524
82,30.15625
83,37.656250000000014
84,21.257057188134553
85,12.694557188134524
86,11.63911437626905
87,2.9445571881345245
88,15.257057188134523
89,5.889114376269049
90,26.444557188134524
91,23.125000000000004
92,30.194557188134496
93,71.46169281186545
94,16.88911437626905
95,11.194557188134537
96,22.757057188134524
97,10.13911437626906
98,14.0625
99,40.19455718813454
