,0
0,3.6945571881345263
1,4.694557188134526
2,1.0
3,1.0
4,2.0
5,4.694557188134526
6,3.6945571881345263
7,2.9445571881345245
8,0.0
9,10.562500000000002
10,3.6945571881345263
11,1.0
12,6.639114376269051
13,1.0
14,1.0
15,6.444557188134534
16,2.0
17,6.444557188134534
18,6.639114376269051
19,3.6945571881345263
20,1.0
21,1.0
22,7.3891143762690525
23,7.3891143762690525
24,10.13911437626906
25,3.6945571881345263
26,1.0
27,4.694557188134526
28,3.6945571881345263
29,1.0
30,4.694557188134526
31,4.694557188134526
32,2.9445571881345245
33,4.194557188134523
34,0.0
35,1.0
36,6.444557188134534
37,0.0
38,1.0
39,3.9445571881345245
40,3.6945571881345263
41,6.444557188134534
42,3.6945571881345263
43,0.0
44,1.0
45,4.694557188134526
46,3.6945571881345263
47,6.444557188134534
48,4.694557188134526
49,4.694557188134526
50,10.13911437626906
51,6.444557188134534
52,1.0
53,0.0
54,2.0
55,0.0
56,0.0
57,1.0
58,2.9445571881345245
59,0.0
60,7.3891143762690525
61,10.13911437626906
62,0.0
63,1.0
64,1.0
65,3.6945571881345263
66,2.9445571881345245
67,3.6945571881345263
68,2.9445571881345245
69,2.9445571881345245
70,1.0
71,4.694557188134526
72,7.889114376269049
73,10.13911437626906
74,1.0
75,7.444557188134534
76,1.0
77,0.0
78,4.694557188134526
79,2.0
80,4.694557188134526
81,2.0
82,13.062500000000004
83,1.0
84,4.694557188134526
85,3.6945571881345263
86,0.0
87,10.0625
88,3.6945571881345263
89,3.9445571881345245
90,10.13911437626906
91,0.0
92,9.38911437626906
93,0.0
94,3.6945571881345263
95,0.0
96,10.13911437626906
97,1.0
98,3.6945571881345263
99,3.6945571881345263
