,0,1,2,3,4,5,6,7,8,9
0,101.4453125,101.4453125,101.4453125,101.4453125,101.4453125,101.4453125,101.4453125,101.4453125,101.4453125,101.4453125
1,37.3203125,37.3203125,37.3203125,37.3203125,37.3203125,37.3203125,37.3203125,37.3203125,37.3203125,37.3203125
2,27.765625,27.765625,27.765625,27.765625,27.765625,27.765625,27.765625,27.765625,27.765625,27.765625
3,49.8828125,49.8828125,49.8828125,49.8828125,49.8828125,49.8828125,49.8828125,49.8828125,49.8828125,49.8828125
4,95.2578125,95.2578125,95.2578125,95.2578125,95.2578125,95.2578125,95.2578125,95.2578125,95.2578125,95.2578125
5,42.203125,42.203125,42.203125,42.203125,42.203125,42.203125,42.203125,42.203125,42.203125,42.203125
6,18.0390625,18.0390625,18.0390625,18.0390625,18.0390625,18.0390625,18.0390625,18.0390625,18.0390625,18.0390625
7,1.953125,1.953125,1.953125,1.953125,1.953125,1.953125,1.953125,1.953125,1.953125,1.953125
8,1.15625,1.15625,1.15625,1.15625,1.15625,1.15625,1.15625,1.15625,1.15625,1.15625
9,151.0703125,151.0703125,151.0703125,151.0703125,151.0703125,151.0703125,151.0703125,151.0703125,151.0703125,151.0703125
10,1.3203125,1.3203125,1.3203125,1.3203125,1.3203125,1.3203125,1.3203125,1.3203125,1.3203125,1.3203125
11,4.2578125,4.2578125,4.2578125,4.2578125,4.2578125,4.2578125,4.2578125,4.2578125,4.2578125,4.2578125
12,60.8203125,60.8203125,60.8203125,60.8203125,60.8203125,60.8203125,60.8203125,60.8203125,60.8203125,60.8203125
13,37.828125,37.828125,37.828125,37.828125,37.828125,37.828125,37.828125,37.828125,37.828125,37.828125
14,18.0703125,18.0703125,18.0703125,18.0703125,18.0703125,18.0703125,18.0703125,18.0703125,18.0703125,18.0703125
15,77.2890625,77.2890625,77.2890625,77.2890625,77.2890625,77.2890625,77.2890625,77.2890625,77.2890625,77.2890625
16,14.203125,14.203125,14.203125,14.203125,14.203125,14.203125,14.203125,14.203125,14.203125,14.203125
