,0,1,2,3,4,5,6,7,8,9
0,2.1953125,2.1953125,2.1953125,2.1953125,2.1771875,2.1771875,2.1684375,2.1684375,2.1684375,2.1684375
1,20.3265625,20.3265625,20.16,20.039375,19.95,19.95,19.7353125,19.5003125,19.41,9.3371875
2,51.659375,50.6625,49.97125,49.824375,49.594453125,49.19,49.120625000000004,48.97375,48.720625,48.273125
3,51.265625,50.461875000000006,49.807421875,49.137421875,48.790468749999995,48.602265625,48.589609375,48.429609375,47.507734375000005,2.288125
4,6.0078125,6.0078125,5.9715625,5.9353125,5.899062499999999,5.8503125,5.7631250000000005,5.7025,5.615625,5.601796875
5,11.799921874999999,11.76578125,11.76578125,11.662656250000001,11.556796875,11.36265625,11.260859375,11.105859375,10.919296875,3.932421875
6,44.47625,44.386171874999995,43.834921875000006,43.78078125,42.811484375000006,42.76703125,42.34015625,42.34015625,42.293046875,1.868359375
7,5.7040625,5.626953125,5.597890625000001,5.5859375,5.5046875,5.431796875000001,5.428046875,5.3996875,1.013359375,1.005546875
8,62.433437500000004,61.6959375,61.467265625,61.26789062500001,60.95359375,59.947031249999995,59.88640625,9.334609375,9.1115625,9.020390625000001
9,154.5625,153.43375,151.805703125,149.84359375,123.18984375,61.0703125,61.043515625,60.751093749999995,60.1259375,60.064765625
10,26.81546875,26.580468749999998,26.580468749999998,26.580468749999998,26.32046875,26.21421875,26.18921875,26.15859375,25.99984375,25.804921875
11,68.526875,68.44624999999999,68.259296875,67.0340625,66.7746875,66.6459375,66.193984375,15.078125,15.074609375000001,14.93828125
12,219.60968749999998,213.56578125,211.49265625,208.78640625,203.913203125,203.913203125,200.396875,12.5078125,12.4646875,12.419609375
13,22.777109375000002,22.66359375,22.650078125,4.765625,4.765625,4.751171875000001,4.751171875000001,4.707421875,4.663671875,4.66328125
14,246.306875,243.84828124999999,241.972421875,237.9559375,25.2028125,24.900000000000002,24.878125,24.82375,24.82375,24.352265625
15,23.1953125,22.842890625,22.601328125000002,22.41640625,22.26640625,22.116406249999997,22.017734375,21.867734374999998,21.708671875,8.1953125
16,26.155546875,26.155546875,26.027734375,25.813046875,25.698046875,25.468046875,25.11859375,25.096015625,14.37015625,13.5796875
17,295.22781249999997,64.648046875,49.4890625,49.387421875,48.959296875,48.932109375,48.835546875,48.78859375,48.714921875,48.374921875
18,15.549453125000001,15.515703125,15.29609375,15.253124999999999,15.234375,15.136875,15.136875,14.902265625,14.856640625,14.819453125
19,104.67156250000001,103.712265625,103.676640625,103.54789062500001,102.632890625,101.60140625,100.99140625,100.96703125,99.77718750000001,99.77718750000001
20,39.467578125,39.460078124999995,39.358828125,39.358828125,39.195078124999995,39.187578125,38.98140625,38.64359375,38.429609375,38.387109375
21,140.950859375,50.123046875,50.123046875,49.3765625,3.7265625,3.7265625,3.6978125,3.6834375,3.6834375,3.677734375
22,329.204375,326.459375,319.294609375,249.03765625,40.3203125,39.964140625,39.858515624999995,39.581015625,39.166328125,38.939453125
23,106.9765625,105.1234375,102.968515625,102.394140625,102.056953125,102.030546875,100.61406249999999,21.833125,21.833125,21.637500000000003
24,0.828125,0.821171875,0.821171875,0.821171875,0.8121875000000001,0.8121875000000001,0.8078125,0.8078125,0.8078125,0.79765625
25,185.748828125,183.807734375,180.44523437499998,179.48679687499998,177.799375,177.112578125,174.837578125,53.591953124999996,3.78125,3.766953125
26,28.665312500000002,28.222109375,28.222109375,27.934453125,27.424375,27.206249999999997,26.761875,3.90625,3.8450781249999997,3.8225781249999997
27,35.0696875,34.815312500000005,34.533671875,33.95953125,33.69109375,33.44890625,33.207578125,10.6953125,10.68875,10.5978125
28,49.883125,9.90625,9.736718750000001,9.62546875,9.59953125,9.59953125,9.4890625,9.4603125,9.32859375,9.303671875
29,35.453125,35.453125,35.453125,35.150234375,35.126484375000004,35.126484375000004,35.115078125000004,35.115078125000004,34.693203125000004,34.380703125
30,21.327812499999997,21.154765625,21.091953125,21.088125,20.84640625,20.66140625,20.626406250000002,20.451718749999998,20.153359375,2.9453125
31,48.7890625,48.765078125,48.752500000000005,48.671875,48.047890625,47.513671875,47.473046875,47.448359375,47.448359375,1.828125
32,32.0703125,32.0703125,32.0703125,32.0703125,31.7496875,31.7496875,31.5246875,31.2040625,31.2040625,30.892812499999998
33,53.451015625,53.138359375,52.9240625,52.9240625,52.8896875,52.8896875,52.86203125,52.18921875,52.05578125,35.4828125
34,42.64375,41.440390625,0.8515625,0.8515625,0.8436718750000001,0.835546875,0.835546875,0.835546875,0.835546875,0.8323437499999999
35,75.6640625,75.078125,74.4953125,74.4953125,73.255703125,73.153828125,72.04703125,71.084140625,13.793750000000001,5.503515625
36,21.2890625,21.2890625,21.1515625,20.881640625,20.849062500000002,20.588749999999997,20.426640625,20.426640625,20.426640625,20.426640625
37,26.222421875000002,25.987812499999997,25.922734374999997,25.922734374999997,25.829921875,12.959375,12.8375,1.015625,1.0074999999999998,1.0074999999999998
38,4.9765625,4.892734375,4.87046875,4.87046875,4.87046875,4.810234375,4.790859375,4.790859375,4.749609375,4.724296875
39,195.138515625,194.784140625,192.761875,191.428359375,190.508515625,6.328125,6.2525,6.216484375,6.174765625,6.11734375
40,111.21000000000001,109.63499999999999,6.9662500000000005,6.93875,6.93,6.907890625,6.907890625,6.868828125,6.856328124999999,6.80390625
