,0
0,0.0
1,11.562499999999996
2,76.94455718813454
3,13.194557188134523
4,27.25
5,12.694557188134524
6,19.96169281186547
7,10.13911437626906
8,15.444557188134535
9,81.63911437626902
10,28.00705718813454
11,1.0
12,19.944557188134524
13,28.125
14,4.0
15,11.0625
16,83.71169281186548
17,5.194557188134523
18,21.257057188134553
19,35.5625
20,29.12500000000002
21,6.639114376269051
22,23.25
23,10.0625
24,31.406249999999986
25,20.139114376269053
26,15.257057188134523
27,11.139114376269054
28,5.194557188134523
29,17.007057188134535
30,10.639114376269056
31,11.562500000000002
32,21.75705718813454
33,36.90625000000001
34,14.257057188134523
35,11.139114376269054
36,4.194557188134523
37,33.38911437626902
38,9.0
39,1.0
40,11.562500000000002
41,51.65625
42,32.88911437626902
43,19.5625
44,95.1945571881345
45,6.9445571881345245
46,14.257057188134528
47,10.639114376269056
48,26.406249999999996
49,29.944557188134524
50,12.194557188134537
51,5.0
52,26.38911437626906
53,18.461692811865476
54,25.0
55,7.889114376269049
56,20.625
57,30.40625000000001
58,20.139114376269053
59,18.007057188134517
60,17.0
61,22.75705718813453
62,13.889114376269063
63,42.42338562373094
64,10.13911437626906
65,31.50705718813452
66,29.944557188134524
67,25.389114376269067
68,27.694557188134528
69,36.19455718813454
70,2.9445571881345245
71,10.389114376269053
72,30.40625000000001
73,134.15625
74,22.25
75,12.194557188134537
76,31.211692811865476
77,4.694557188134526
78,4.694557188134526
79,32.0
80,12.562499999999996
81,24.25705718813452
82,50.461692811865476
83,10.639114376269056
84,20.711692811865472
85,23.711692811865465
86,20.56250000000001
87,18.00705718813453
88,21.639114376269063
89,13.0
90,11.944557188134524
91,13.194557188134523
92,30.52419281186548
93,14.257057188134523
94,33.44455718813454
95,42.65625
96,4.0
97,22.125
98,29.194557188134524
99,16.0
