,0,1,2,3,4,5,6,7,8,9
0,31.7728125,31.7728125,31.4753125,31.4753125,31.4753125,30.8640625,30.8640625,30.543984374999997,29.926406250000003,29.31078125
1,73.20851562499999,72.39039062500001,71.79984375000001,71.62296875,70.26296875,69.438671875,5.522578125,5.516328125,5.486328125,5.34953125
2,114.6746875,112.782421875,112.789921875,111.996796875,111.341796875,110.601171875,110.015859375,110.015859375,109.576328125,107.939921875
3,197.7078125,194.56796874999998,194.24296875,192.98984375,189.45234375,66.1328125,64.77625,63.881796875,63.131406250000005,62.812968749999996
4,21.578437500000003,21.408359375,21.222109375,21.11078125,21.112734375000002,20.975234375,20.992421875,20.851796874999998,20.645546875,20.356171875
5,63.7140625,63.1690625,62.9165625,62.319375,61.200703125000004,60.610703125,60.621874999999996,60.621874999999996,60.621874999999996,59.419453125
6,18.9453125,18.658125,18.64625,18.474140625,18.468828124999998,18.45953125,18.27265625,18.22921875,18.219921875,18.131171875
7,39.37375,39.37375,38.982734375,38.21546875,38.21546875,38.21546875,38.21546875,38.21546875,38.21546875,37.82359375
8,31.7953125,31.5740625,31.4753125,31.093046875,30.883671875,30.754296875,30.550546875,30.178671875000003,29.981171875,29.981171875
9,383.86625000000004,102.759296875,101.565546875,101.251640625,100.470390625,99.086484375,99.086484375,98.250859375,97.868984375,97.868984375
10,102.2640625,99.696015625,97.154453125,97.154453125,96.107890625,95.62640625,45.84921875,21.6625,7.5390625,7.5390625
11,35.206640625,12.269609375,12.234609375,12.195859375000001,12.195859375000001,12.195859375000001,12.125859375000001,11.96265625,11.92390625,11.452578124999999
12,13.116875,12.993749999999999,12.993749999999999,12.947421875,12.947421875,12.947421875,12.94734375,12.82296875,12.78296875,12.70296875
13,26.223437500000003,26.0615625,25.7271875,25.314843749999998,25.013046875,24.711484375,24.487890625,4.0625,4.0625,4.0625
14,3.256875,3.3432031249999996,3.322734375,3.313046875,3.313046875,3.356875,3.3365625000000003,3.366875,3.366875,3.365625
15,46.07125,46.07125,45.85125,45.62875,45.62875,45.62875,45.18546875,44.54453125,44.21734375,43.82984375
16,96.241640625,95.94945312499999,95.88515625,95.35828125,95.35828125,94.82328125000001,94.25203125,93.51203125,93.28515625,92.463203125
17,61.18375,61.08625,60.978437500000005,59.56140625,58.338984375,57.760625,57.508125,5.0,4.976328124999999,4.93765625
18,35.60875,35.080234375,34.992734375,33.820234375,23.48796875,4.2878125,4.2878125,4.2878125,4.2878125,4.2878125
19,87.78125,86.64125,86.204765625,85.94578125,85.94578125,85.50929687499999,84.122734375,83.67617187500001,83.6575,82.42750000000001
20,65.38039062499999,64.21640625,63.76484375,63.0621875,62.840703125000005,62.478203125,4.5625,4.5625,4.5625,4.5625
21,20.190624999999997,20.190624999999997,20.190624999999997,20.08625,19.993125,19.896250000000002,19.803125,19.803125,19.71,19.71
22,157.85375000000002,157.8703125,156.2903125,156.2903125,154.86437500000002,152.991015625,152.11796875000002,152.11796875000002,150.53796875,150.18375
23,33.0209375,32.6884375,32.632890625,32.65515625,32.63921875,32.30671875,32.273984375,32.273984375,32.273984375,0.03125
24,59.681875,59.653671875,59.41109374999999,58.780468750000004,58.244140625,57.351015625,57.351015625,57.351015625,57.2721875,56.79546875
25,25.235,24.923125,24.923125,24.923125,24.741796875000002,24.791171875000003,24.501796875,24.319921875,24.295859375,24.294609375
26,39.4140625,39.024453125,39.024453125,39.024453125,38.63484375,38.241015625,38.241015625,38.241015625,38.218828124999995,38.218828124999995
27,3.7265625,3.7265625,3.7243749999999998,3.7662500000000003,3.753203125,3.78203125,3.8217187499999996,3.82234375,3.7908593749999997,3.7564843750000003
28,6.125,6.08328125,6.067421875,6.039375,6.018125,6.006875,6.045624999999999,6.045624999999999,4.843046875,4.6984375
29,9.007578125,8.946015625000001,8.91453125,8.91453125,8.803281250000001,8.75703125,8.75703125,8.75703125,8.627968749999999,8.627968749999999
30,157.28054687500003,155.835078125,152.70070312500002,150.3528125,150.128671875,150.128671875,5.828125,5.821171875,5.803046875,5.629140625
31,39.04328125000001,38.71328125,38.337343749999995,37.91265625,37.620859374999995,37.640703125,36.546406250000004,23.46671875,1.6578125,1.6578125
32,23.546953125,23.07234375,22.76203125,22.57453125,22.2628125,22.145,22.1175,22.0025,22.0025,21.683359375
33,124.625546875,124.162734375,123.403125,123.16625,120.430625,33.0990625,32.67640625,32.6084375,22.590937500000003,21.933984375
34,2.5390625,2.5390625,2.5390625,2.5390625,2.5390625,2.5203125,2.5203125,2.5203125,2.5203125,2.5203125
35,14.670312500000001,3.015625,3.0425,3.0425,3.10015625,3.0634375,3.062421875,3.07984375,3.103125,3.11
36,1.4453125,1.4453125,1.435078125,1.421328125,1.417734375,1.4044531249999999,1.4044531249999999,1.4044531249999999,1.411796875,1.411796875
37,39.945390625,39.1203125,38.9103125,38.6453125,38.1428125,37.800078125,37.800078125,13.8203125,13.8203125,13.819765624999999
38,13.17375,13.11125,13.11125,13.11125,13.11125,13.11125,13.108515624999999,13.02359375,12.93578125,12.933046874999999
39,8.6328125,8.6328125,8.6328125,8.6328125,8.5465625,8.5465625,8.4603125,8.4603125,8.4603125,8.292734375
40,12.625,12.630078124999999,12.630078124999999,12.511640625,12.459765625000001,12.233046875,12.233046875,12.130312499999999,12.130312499999999,12.130312499999999
41,124.26890625,120.85624999999999,120.74140625,56.705625,31.328125,31.07,31.115625,31.084375,30.95671875,30.801718750000003
42,171.481875,169.324609375,166.93984375,88.300625,87.69812499999999,87.69812499999999,87.38929687499999,85.86179687500001,84.12890625,58.556093749999995
43,28.76875,28.485,28.36375,28.245,28.12375,28.0846875,27.8721875,7.56875,7.55,7.5515625
44,200.350390625,196.79125,196.0790625,195.661875,191.18265624999998,68.179921875,67.497421875,67.497421875,67.354296875,66.737421875
45,35.265625,34.941250000000004,34.941250000000004,34.608671875000006,34.608671875000006,34.119296875,34.119296875,33.636171875,33.153046875,32.988046875
46,31.82578125,31.622890624999997,31.425390625,31.425390625,31.366875,31.301015624999998,31.181953125,3.8515625,3.822890625,3.822890625
47,1.328125,1.384375,1.425859375,1.425859375,1.425859375,1.425859375,1.425859375,1.503203125,1.5250781249999998,1.5250781249999998
48,29.366796875,29.243046874999997,29.05796875,28.45671875,28.445,27.991406249999997,27.991406249999997,9.874375,10.016953125,5.519609375
49,56.8828125,56.8828125,56.8828125,56.889062499999994,56.391562500000006,55.41953125,55.237421874999995,53.456796874999995,53.268671874999995,53.074296875
50,23.6328125,23.131640625,23.131640625,22.78671875,22.37953125,22.37953125,22.37953125,22.20453125,21.684609375,21.295859375
51,202.5,202.031328125,200.08796875,197.34796875,193.269921875,193.20749999999998,193.20749999999998,191.670078125,189.236328125,2.5
