,0,1,2,3,4,5,6,7,8,9
0,135.18578125,132.946484375,131.98703125,130.58015625,128.85343749999998,128.3234375,78.236875,42.76375,42.37875,42.37875
1,74.468359375,72.45679687500001,71.235234375,70.35249999999999,68.491484375,18.5990625,18.418515625,18.066328125000002,17.43828125,17.173281250000002
2,76.4178125,75.164765625,73.992890625,73.298203125,72.43062499999999,16.888749999999998,16.558671875,16.46046875,16.301484375,16.231484375
3,6.4146875,6.315625,6.117265625,6.085390625,6.015390625,5.825390625,5.739765625,0.507421875,0.47500000000000003,0.030625
4,23.465625,22.948046875000003,22.89515625,22.11421875,21.622421875,0.9453125,0.9248437500000001,0.9170312500000001,0.90515625,0.8850781249999999
5,65.084296875,64.521484375,63.848671875,63.228671875,62.9478125,61.1728125,60.324999999999996,3.3184375,3.26015625,3.242421875
6,27.741875,27.530234375,27.11953125,27.11953125,27.11265625,27.11265625,27.097265625,26.178124999999998,4.1640625,4.129609375
7,11.603203125,11.453828125,11.3121875,11.133046875,10.88390625,10.854765625,0.0703125,0.06953125,0.067109375,0.06546875
8,10.775312499999998,10.662578125,10.353984375,10.31328125,9.935390625,9.832890625,0.0390625,0.03875,0.0375,0.036484375
9,15.0475,14.60859375,14.305625,14.18765625,14.091406249999999,13.9603125,13.6540625,1.148828125,0.6489843750000001,0.6470312500000001
10,70.41890624999999,69.20984375,67.885625,66.66640625,65.15171875,2.7196875,2.2643750000000002,2.213828125,2.153984375,2.12890625
11,120.33859375,118.618515625,116.02515625000001,22.945,22.84375,22.088828125,21.883359374999998,21.404921875,20.994921875,2.840625
12,55.954296875,55.2590625,54.0609375,52.993125,52.14046875,8.125,8.04375,7.886406249999999,7.886406249999999,7.7251562499999995
13,18.608124999999998,17.685234375,17.29671875,17.040703125,16.818046875,16.612421875,0.07460937499999999,0.0078125,0.007734375,0.007578125
14,14.646796875,13.985,13.678749999999999,13.449062499999998,13.3990625,0.28171874999999996,0.1225,0.11875,0.115,0.11375
15,157.054375,150.43781249999998,149.279453125,145.946640625,143.92484375,1.4798437500000001,1.43328125,1.398671875,1.3753125,0.4796875
16,69.94898437500001,65.628125,65.16125,5.741171875,5.62546875,5.5873437500000005,5.527656250000001,5.40609375,5.325546875,5.230625
17,23.41203125,22.959921875,22.839296875000002,22.489921875,22.334140625,22.10453125,0.953125,0.944375,0.925625,0.916640625
