,0
0,80.50705718813454
1,13.694557188134524
2,44.00705718813453
3,5.889114376269049
4,23.711692811865472
5,28.656250000000014
6,53.52419281186547
7,15.639114376269049
8,19.5625
9,29.0
10,71.88911437626902
11,47.25
12,12.694557188134524
13,40.75705718813453
14,35.50705718813455
15,5.889114376269049
16,10.0625
17,32.944557188134524
18,28.694557188134524
19,10.639114376269056
20,27.69455718813454
21,20.50705718813453
22,35.906249999999986
23,4.194557188134523
24,29.062500000000004
25,50.024192811865504
26,9.38911437626906
27,4.694557188134526
28,43.88911437626905
29,16.007057188134528
30,23.444557188134528
31,18.461692811865476
32,7.889114376269049
33,13.889114376269063
34,20.194557188134524
35,6.9445571881345245
36,7.444557188134534
37,31.25
38,5.0
39,15.194557188134537
40,100.0
41,11.139114376269054
42,28.694557188134535
43,74.0625
44,2.9445571881345245
45,10.0625
46,26.406249999999996
47,62.0625
48,20.25
49,7.3891143762690525
50,7.694557188134526
51,19.694557188134524
52,22.507057188134524
53,80.6945571881345
54,8.0
55,21.562500000000025
56,11.562499999999996
57,12.194557188134537
58,8.444557188134528
59,12.562499999999996
60,26.0625
61,20.15625
62,18.007057188134517
63,26.711692811865465
64,22.75705718813453
65,30.211692811865476
66,16.444557188134528
67,1.0
68,34.02419281186546
69,19.944557188134524
70,47.25
71,70.00705718813455
72,61.757057188134524
73,36.75705718813454
74,12.694557188134524
75,7.694557188134526
76,23.944557188134524
77,17.63911437626907
78,1.0
79,6.639114376269051
80,59.25
81,56.156249999999986
82,7.694557188134526
83,25.624999999999996
84,8.194557188134523
85,26.156250000000007
86,15.444557188134535
87,15.75705718813452
88,18.944557188134524
89,26.25
90,17.062500000000004
91,73.00705718813455
92,10.13911437626906
93,45.25
94,20.711692811865472
95,7.139114376269047
96,29.507057188134535
97,28.12500000000003
98,69.31250000000003
99,6.9445571881345245
