,0
0,98.88911437626902
1,104.62500000000003
2,105.75705718813455
3,111.17338562373092
4,53.44455718813452
5,242.2570571881344
6,5.194557188134523
7,320.15625
8,205.17338562373095
9,131.7570571881345
10,405.15625000000006
11,58.25
12,93.00705718813455
13,42.257057188134496
14,170.0
15,342.4445571881345
16,89.40624999999999
17,144.2570571881344
18,97.71169281186548
19,70.71169281186548
20,203.02419281186545
21,296.4616928118655
22,169.75705718813458
23,116.31250000000003
24,176.0241928118654
25,692.4616928118653
26,33.8125
27,232.7116928118655
28,496.125
29,409.7116928118655
30,256.5
31,165.15625
32,36.3125
33,76.5
34,70.90624999999997
35,113.0625
36,96.5
37,180.31249999999997
38,328.67338562373095
39,282.0241928118655
40,40.21169281186546
41,27.757057188134517
42,200.15624999999994
43,521.0070571881345
44,31.50705718813452
45,69.63911437626899
46,54.81250000000003
47,117.65624999999997
48,66.94455718813452
49,140.52419281186548
50,345.94455718813447
51,66.63911437626902
52,17.562500000000025
53,60.694557188134496
54,195.13911437626905
55,109.67338562373095
56,35.156250000000014
57,87.90625
58,280.3125
59,26.25
60,35.711692811865476
61,11.944557188134524
62,266.4616928118655
63,90.69455718813454
64,423.7116928118655
65,14.507057188134521
66,30.156249999999993
67,454.7570571881346
68,128.15624999999997
69,24.00705718813456
70,302.81250000000006
71,167.69455718813452
72,281.90624999999994
73,163.40625000000006
74,53.944557188134524
75,36.65625
76,454.7570571881346
77,67.67338562373095
78,365.7570571881346
79,122.62500000000007
80,1021.7570571881346
81,354.6945571881345
82,110.71169281186549
83,57.15625
84,210.62499999999991
85,126.5
86,119.71169281186548
87,153.63911437626902
88,109.25705718813452
89,69.56250000000001
90,150.46169281186545
91,102.5
92,40.75705718813453
93,196.17338562373098
94,29.024192811865472
95,107.06250000000003
96,61.524192811865476
97,27.25
98,40.507057188134524
99,213.06249999999991
